Ewe/V	<I>/mA	
2,5021499E-001	4,246566987160118E+001
2,5019586E-001	4,246562969673444E+001
2,5021499E-001	4,247322418926638E+001
2,5021881E-001	4,219696404587389E+001
2,5019586E-001	4,224600638033424E+001
2,5024936E-001	4,227173006262470E+001
2,5024554E-001	4,229483299671053E+001
2,5023025E-001	4,231685714048589E+001
2,5020733E-001	4,232200777461870E+001
2,5022644E-001	4,231354000783374E+001
2,5021881E-001	4,232198510844991E+001
2,5022262E-001	4,233139453404161E+001
2,5019971E-001	4,234225505448810E+001
2,5024936E-001	4,233484232007842E+001
2,5026464E-001	4,233285004555299E+001
2,5017679E-001	4,233828947974192E+001
2,5021881E-001	4,234688610090025E+001
2,5024173E-001	4,234589805079595E+001
2,5018823E-001	4,233188001760491E+001
2,5018823E-001	4,234012414546820E+001
2,5017679E-001	4,234314153446044E+001
2,5016531E-001	4,235029702399057E+001
2,5024554E-001	4,234422093512247E+001
2,5021499E-001	4,234157524947825E+001
2,5020733E-001	4,234895811251876E+001
2,5022644E-001	4,235091429771832E+001
2,5023407E-001	4,235661362723852E+001
2,5022644E-001	4,234920897235786E+001
2,5021881E-001	4,236253710837571E+001
2,5020352E-001	4,237080183636770E+001
2,5019205E-001	4,238565137897915E+001
2,5021499E-001	4,238040576498555E+001
2,5023025E-001	4,237937370471779E+001
2,5017294E-001	4,238477093309510E+001
2,5018442E-001	4,238938480421385E+001
2,5023791E-001	4,238719204597975E+001
2,5018823E-001	4,236836039038317E+001
2,5020733E-001	4,238214633586082E+001
2,5017676E-001	4,238875204357775E+001
2,5020733E-001	4,239687850557503E+001
2,5018442E-001	4,232563417699303E+001
2,5022262E-001	4,234266435320449E+001
2,5019586E-001	4,233034467210714E+001
2,5019971E-001	4,237891996630300E+001
2,5024554E-001	4,240913146380083E+001
2,5023025E-001	4,252433592075166E+001
2,5024554E-001	4,268460286892267E+001
2,5023791E-001	4,260453023430098E+001
2,5024554E-001	4,258680426110539E+001
2,5023791E-001	4,256084905338793E+001
2,5025317E-001	4,256249723763367E+001
2,5023407E-001	4,256609967607917E+001
2,5021881E-001	4,256856197167360E+001
2,9107741E-001	4,255949074330996E+001
2,9822278E-001	5,300627270135577E+001
3,0025941E-001	5,241749415712406E+001
3,0024794E-001	5,148657496933094E+001
3,0028233E-001	5,117282841980958E+001
3,0026323E-001	5,104193141714371E+001
3,0021355E-001	5,096297647664206E+001
3,0026704E-001	5,094427226398083E+001
3,0028996E-001	5,094428336780191E+001
3,0026704E-001	5,095067021946473E+001
3,0026323E-001	5,094765905224388E+001
3,0023649E-001	5,093441187554814E+001
3,0025175E-001	5,094436430042114E+001
3,0022883E-001	5,094821482694664E+001
3,0022502E-001	5,095111729818085E+001
3,0025178E-001	5,092259350824519E+001
3,0022502E-001	5,093438838082709E+001
3,0028233E-001	5,093861605274785E+001
3,0024412E-001	5,093640536543615E+001
3,0025941E-001	5,090231231342742E+001
3,0024031E-001	5,083974401961049E+001
3,0028233E-001	5,086664481527297E+001
3,0023268E-001	5,084883393530643E+001
3,0024031E-001	5,084857533620931E+001
3,0025178E-001	5,081767806064851E+001
3,0020592E-001	5,082348534305230E+001
3,0025941E-001	5,089933827236719E+001
3,0028996E-001	5,089530382097132E+001
3,0030146E-001	5,093721627549081E+001
3,0028233E-001	5,095464194197717E+001
3,0021739E-001	5,096750837754389E+001
3,0027851E-001	5,097371015458656E+001
3,0027089E-001	5,095375979473808E+001
3,0025178E-001	5,094612378761769E+001
3,0028236E-001	5,097608078071455E+001
3,0028233E-001	5,097230405332422E+001
3,0025560E-001	5,091799738462444E+001
3,0027089E-001	5,087537633938881E+001
3,0022883E-001	5,090189984317164E+001
3,0027086E-001	5,092314109126684E+001
3,0028233E-001	5,092425992903313E+001
3,0022120E-001	5,063354671291835E+001
3,0024412E-001	5,052981948251477E+001
3,0022120E-001	5,079077527447695E+001
3,0021358E-001	5,078762798588426E+001
3,0026704E-001	5,067904217991849E+001
3,0028233E-001	5,068879818068375E+001
3,0026704E-001	5,068034618156887E+001
3,0020210E-001	5,070297732685493E+001
3,0028999E-001	5,017186325398962E+001
3,0027470E-001	4,866008118836349E+001
3,0025941E-001	5,010793863537035E+001
3,0025560E-001	5,049211310338841E+001
3,0028999E-001	5,037006727968760E+001
3,0026323E-001	5,034563378679130E+001
3,0024031E-001	5,016564357686106E+001
3,0027851E-001	5,021710199643493E+001
3,0028996E-001	5,016671810233986E+001
3,0030146E-001	4,946797934948927E+001
3,0024412E-001	5,126409726595677E+001
3,0026323E-001	5,118572924029539E+001
3,0026704E-001	5,127257469918484E+001
3,0024031E-001	5,131976489736794E+001
3,0030143E-001	5,134602894603557E+001
3,0025941E-001	5,137408182455187E+001
3,0028996E-001	5,137074995648674E+001
3,0027851E-001	5,154035315214701E+001
3,0023649E-001	5,146233519134432E+001
3,0030528E-001	5,184993266436218E+001
3,0024031E-001	5,202073627280301E+001
3,0028614E-001	5,238393523064762E+001
3,0025175E-001	5,288473193137865E+001
3,0029380E-001	5,285450605247177E+001
3,0026704E-001	5,314083346220134E+001
3,0027086E-001	5,319055095689603E+001
3,0024031E-001	5,344831472149485E+001
3,0026323E-001	5,362357117810116E+001
3,0024794E-001	5,378396431951265E+001
3,0028233E-001	5,192103340849842E+001
3,0022120E-001	5,274600076790086E+001
3,0027851E-001	5,398664298674212E+001
3,0028233E-001	5,428284736052736E+001
3,0027470E-001	5,438700450808657E+001
3,0024412E-001	5,474527865654164E+001
3,0033585E-001	5,374606871308658E+001
3,0025178E-001	5,475281928630977E+001
3,0027851E-001	5,484770574271680E+001
3,0025560E-001	5,488169985444593E+001
3,0024794E-001	5,526083854352818E+001
3,0020973E-001	5,554138543629654E+001
3,0020973E-001	5,568243254374152E+001
3,0023268E-001	5,563183132404892E+001
3,0027470E-001	5,552487741585998E+001
3,0021739E-001	5,584123973006534E+001
3,0025941E-001	5,586296495949600E+001
3,0026707E-001	5,587496418312677E+001
3,0024412E-001	5,589071643572197E+001
3,0026323E-001	5,593322193301157E+001
3,0030143E-001	5,610409814506142E+001
3,0026323E-001	5,609975445293508E+001
3,0026323E-001	5,610923175343695E+001
3,0029380E-001	5,618099562625206E+001
3,0024412E-001	5,625710092755207E+001
3,0032438E-001	5,625438323491750E+001
3,0028999E-001	5,628769500486303E+001
3,0024412E-001	5,563916205314646E+001
3,0028614E-001	5,603910094264430E+001
3,0026323E-001	5,620081288139136E+001
3,0025941E-001	5,624924661140518E+001
3,0029762E-001	5,631935246492181E+001
3,0028236E-001	5,638455229414458E+001
3,0035874E-001	5,642905255390522E+001
3,0032057E-001	5,600791858940906E+001
3,0028233E-001	5,598547432996146E+001
3,0029380E-001	5,606644468036509E+001
3,0029380E-001	5,562790772546958E+001
3,0027086E-001	5,037289648355545E+001
3,0027851E-001	5,121138756842770E+001
3,0031291E-001	5,178231723907008E+001
3,0028999E-001	5,187135983165152E+001
3,0032054E-001	5,194017712007212E+001
3,0032438E-001	5,238044970886158E+001
3,0032057E-001	5,315970306106670E+001
3,0028614E-001	5,334605735273119E+001
3,0027089E-001	5,360236727589314E+001
3,0027470E-001	5,362109490927029E+001
3,0031672E-001	5,363406322930005E+001
3,0027089E-001	5,366866534961997E+001
3,0022883E-001	5,369002935543922E+001
3,0022120E-001	5,370664692177698E+001
3,0024794E-001	5,369480907052578E+001
3,0032820E-001	5,086862495219432E+001
3,0023649E-001	5,196771310099235E+001
3,0026323E-001	5,211300892070287E+001
3,0029380E-001	5,219787269314089E+001
3,0029380E-001	5,227228024430648E+001
3,0028999E-001	5,232143185229864E+001
3,0027851E-001	5,251477586734527E+001
3,0024031E-001	5,263465398469249E+001
3,0024412E-001	5,274814280973354E+001
3,0025560E-001	5,281318005960649E+001
3,0027086E-001	5,285244767305576E+001
3,0031294E-001	5,287308149849766E+001
3,0030143E-001	5,287438382168120E+001
3,0020210E-001	5,287395859812919E+001
3,0028233E-001	5,290085235948974E+001
3,0025560E-001	5,292493157915322E+001
3,0033204E-001	5,294826729827909E+001
3,0027089E-001	5,295207097192866E+001
3,0027851E-001	5,297716677334387E+001
3,0029762E-001	5,301112927877948E+001
3,0025941E-001	5,304783586005955E+001
3,0029762E-001	5,304366663159119E+001
3,0026707E-001	5,304529527390527E+001
3,0028617E-001	5,306811220715991E+001
3,0028617E-001	5,307905751612171E+001
3,0027851E-001	5,308272366153903E+001
3,0030146E-001	5,307389597195446E+001
3,0025560E-001	5,309173498455110E+001
3,0028999E-001	5,311466384026339E+001
3,0028233E-001	5,154149109468064E+001
3,0028233E-001	5,244142870973065E+001
3,0028614E-001	5,265731691174817E+001
3,0030146E-001	5,288035555339944E+001
3,0026326E-001	5,289184179712833E+001
3,0025941E-001	5,292288967388922E+001
3,0029380E-001	5,307275631509583E+001
3,0025560E-001	5,412083268892354E+001
3,0028996E-001	5,417278152370145E+001
3,0029762E-001	5,421329176566111E+001
3,0025941E-001	5,424754912660342E+001
3,0024031E-001	5,428972804231129E+001
3,0025560E-001	5,433981558859004E+001
3,0033201E-001	5,442010572657414E+001
3,0029380E-001	5,446212072778813E+001
3,0026323E-001	5,446946330228391E+001
3,0029762E-001	5,452061602269234E+001
3,0026704E-001	5,458235049843402E+001
3,0030146E-001	5,460119986032987E+001
3,0033585E-001	5,480254838683971E+001
3,0022502E-001	5,482322433569576E+001
3,0024412E-001	5,486382701616483E+001
3,0029380E-001	5,487591489946580E+001
3,0020973E-001	5,488292573567197E+001
3,0025560E-001	5,488830591998146E+001
3,0027470E-001	5,490908211603244E+001
3,0028233E-001	5,493588728028382E+001
3,0021355E-001	5,493927916727136E+001
3,0027851E-001	5,493834451301191E+001
3,0030528E-001	5,483380330401111E+001
3,0027851E-001	5,497858226656136E+001
3,0029380E-001	5,499793494649360E+001
3,0027851E-001	5,501170376855774E+001
3,0031672E-001	5,501919120160822E+001
3,0025175E-001	5,471755051558237E+001
3,0027470E-001	5,495297970320096E+001
3,0020210E-001	5,520081918318628E+001
3,0025560E-001	5,523447318717975E+001
3,0027086E-001	5,522392573131638E+001
3,0028614E-001	5,577839634468872E+001
3,0025560E-001	5,606340764110380E+001
3,0025941E-001	5,606693298909325E+001
3,0026323E-001	5,608378036729595E+001
3,0030146E-001	5,610728281692532E+001
3,0025560E-001	5,613121865966255E+001
3,0024412E-001	5,611118247751578E+001
3,0028996E-001	5,611729738321835E+001
3,0027851E-001	5,613529325082994E+001
3,0027851E-001	5,616168333099490E+001
3,0025560E-001	5,617195122828798E+001
3,0030143E-001	5,616776887420894E+001
3,0025941E-001	5,617682122657995E+001
3,0022883E-001	5,619872297426458E+001
3,0028617E-001	5,621578307143628E+001
3,0028999E-001	5,617771512232397E+001
3,0027089E-001	5,619061958660870E+001
3,0027086E-001	5,621250095465415E+001
3,0025560E-001	5,624243978750275E+001
3,0024794E-001	5,625206957671698E+001
3,0022120E-001	5,631567003074675E+001
3,0023268E-001	5,638523278808876E+001
3,0025178E-001	5,644857396019061E+001
3,0026323E-001	5,646627953314766E+001
3,0026704E-001	5,645772571747136E+001
3,0030909E-001	5,647217301016421E+001
3,0027851E-001	5,648705661115666E+001
3,0027851E-001	5,651360315418569E+001
3,0027470E-001	5,650658972017061E+001
3,0026707E-001	5,650600372238360E+001
3,0030909E-001	5,653591295623243E+001
3,0026704E-001	5,656607364730197E+001
3,0027470E-001	5,657458539220693E+001
3,0024031E-001	5,521336616836652E+001
3,0026704E-001	5,590536008004332E+001
3,0028233E-001	5,603518968384799E+001
3,0021736E-001	5,608582783896633E+001
3,0024031E-001	5,609248684487185E+001
3,0025941E-001	5,611168383556067E+001
3,0026323E-001	5,629266767726038E+001
3,0027470E-001	5,635850490655420E+001
3,0031672E-001	5,637840302488523E+001
3,4033090E-001	5,637080365150837E+001
3,4802648E-001	6,829605275069403E+001
3,5023507E-001	6,662268871153410E+001
3,5023507E-001	6,578858455990866E+001
3,5026565E-001	6,567575963487829E+001
3,5024270E-001	6,556624419784656E+001
3,5023126E-001	6,557061478511517E+001
3,5027328E-001	6,565339615012144E+001
3,5028857E-001	6,569047875451281E+001
3,5020834E-001	6,574340632390408E+001
3,5022363E-001	6,576152189137832E+001
3,5022363E-001	6,581271760800365E+001
3,5020831E-001	6,584056222540629E+001
3,5027328E-001	6,588782084781597E+001
3,5021216E-001	6,585984075219946E+001
3,5026565E-001	6,587320235226845E+001
3,5019687E-001	6,591272261846457E+001
3,5028857E-001	6,591284738348236E+001
3,5024270E-001	6,594785983706460E+001
3,5025418E-001	6,592118583736733E+001
3,5026181E-001	6,596313291179126E+001
3,5025036E-001	6,602614503954274E+001
3,5026565E-001	6,598276598571253E+001
3,5022742E-001	6,580817427292794E+001
3,5024273E-001	6,585735404559368E+001
3,5021979E-001	6,592772768781336E+001
3,5023507E-001	6,606047834882072E+001
3,5024273E-001	6,605765724584418E+001
3,5021979E-001	6,605208309104029E+001
3,5015866E-001	6,596243104562363E+001
3,5021216E-001	6,497128206657509E+001
3,5026184E-001	6,522578593881862E+001
3,5026562E-001	6,525295740404358E+001
3,5025418E-001	6,529464973602944E+001
3,5025802E-001	6,533825321918663E+001
3,5020453E-001	6,537884176543902E+001
3,5025033E-001	6,537498761342516E+001
3,5024270E-001	6,536551779507070E+001
3,5026184E-001	6,540897318252102E+001
3,5025036E-001	6,543004504279455E+001
3,5025033E-001	6,544428057019275E+001
3,5025418E-001	6,541228369896207E+001
3,5023889E-001	6,545749916488703E+001
3,5020068E-001	6,550679886553429E+001
3,5023507E-001	6,552132125664824E+001
3,5022363E-001	6,550389639201126E+001
3,5027328E-001	6,549027659338839E+001
3,5021216E-001	6,553708026430951E+001
3,5023889E-001	6,556074588075209E+001
3,5024273E-001	6,558683518042238E+001
3,5028094E-001	6,573139537847126E+001
3,5026947E-001	6,591246265446874E+001
3,5026947E-001	6,593697790167008E+001
3,5026950E-001	6,595950267335726E+001
3,5027710E-001	6,594649025084837E+001
3,5020831E-001	6,600797726106865E+001
3,5023889E-001	6,605162705160006E+001
3,5023126E-001	6,606314049335819E+001
3,5020831E-001	6,607468421923575E+001
3,5019687E-001	6,604884254988175E+001
3,5019687E-001	6,607079857155459E+001
3,5025418E-001	6,609746836287773E+001
3,5026184E-001	6,610563031681927E+001
3,5020831E-001	6,608529691481635E+001
3,5027710E-001	6,608803947164833E+001
3,5024273E-001	6,611392676783451E+001
3,5025802E-001	6,613537019641578E+001
3,5020831E-001	6,612474064597635E+001
3,5025418E-001	6,610765714945103E+001
3,5024273E-001	6,609428963965290E+001
3,5029238E-001	6,613431635727783E+001
3,5026184E-001	6,614967424951151E+001
3,5022745E-001	6,613124421517141E+001
3,5021597E-001	6,613811391596751E+001
3,5024270E-001	6,616654710607789E+001
3,5019305E-001	6,617428405695694E+001
3,5025036E-001	6,616101234946834E+001
3,5025036E-001	6,614873266165813E+001
3,5023507E-001	6,619072155126865E+001
3,5024652E-001	6,620825112324471E+001
3,5023507E-001	6,620451098185383E+001
3,5026562E-001	6,618854329346217E+001
3,5022745E-001	6,619819139551254E+001
3,5025036E-001	6,622997364881788E+001
3,5026565E-001	6,623587900480202E+001
3,5025036E-001	6,622400373442146E+001
3,5028094E-001	6,621739725537272E+001
3,5023126E-001	6,625117296423379E+001
3,5026565E-001	6,626686111618039E+001
3,5021216E-001	6,626144367677351E+001
3,5025033E-001	6,625597879473850E+001
3,5029238E-001	6,627189803799952E+001
3,5024273E-001	6,630286347762456E+001
3,5023507E-001	6,629658677153337E+001
3,5025033E-001	6,627638285104007E+001
3,5026181E-001	6,627556786383686E+001
3,5028094E-001	6,631156974310329E+001
3,5025799E-001	6,632596764080587E+001
3,5026947E-001	6,631806811668052E+001
3,5024273E-001	6,630004979652320E+001
3,5023126E-001	6,633213399685764E+001
3,5024273E-001	6,637635080095316E+001
3,5021216E-001	6,637650762926523E+001
3,5021597E-001	6,635042681653363E+001
3,5023507E-001	6,635738702789109E+001
3,5025036E-001	6,638925124530982E+001
3,5020834E-001	6,640124384967773E+001
3,5022360E-001	6,637613338914348E+001
3,5024273E-001	6,637470958081893E+001
3,5025418E-001	6,641275788958040E+001
3,5026184E-001	6,646511827298322E+001
3,5026565E-001	6,644904842394445E+001
3,5021597E-001	6,643179660618686E+001
3,5025036E-001	6,644777861037477E+001
3,5025418E-001	6,648187804971276E+001
3,5021597E-001	6,649593988173304E+001
3,5021979E-001	6,645592800022908E+001
3,5023889E-001	6,646232705129407E+001
3,5021979E-001	6,648120849860942E+001
3,5021216E-001	6,649506547832959E+001
3,5028094E-001	6,647169535749995E+001
3,5023507E-001	6,647303670122281E+001
3,5022745E-001	6,649134027071595E+001
3,5020831E-001	6,651767221870782E+001
3,5022363E-001	6,651860771677832E+001
3,5025036E-001	6,648357726240218E+001
3,5023126E-001	6,649466734446943E+001
3,5026565E-001	6,651435698882671E+001
3,5028857E-001	6,653510596853788E+001
3,5025799E-001	6,650608658151327E+001
3,5023889E-001	6,649666315903401E+001
3,5023507E-001	6,651804396859514E+001
3,5025036E-001	6,653839582305214E+001
3,5022363E-001	6,651740101966533E+001
3,5018539E-001	6,648359893598671E+001
3,5023126E-001	6,651944848980982E+001
3,5023507E-001	6,653819755797146E+001
3,5023507E-001	6,468870420680595E+001
3,5026184E-001	6,448301128550254E+001
3,5025039E-001	6,466179917225176E+001
3,5025418E-001	6,473394308581744E+001
3,5026947E-001	6,485484011340769E+001
3,5027710E-001	6,491279183758896E+001
3,5026184E-001	6,488697759590900E+001
3,5024655E-001	6,493329819644440E+001
3,5027710E-001	6,499218793334467E+001
3,5025418E-001	6,264672539621856E+001
3,5024270E-001	6,283628561752946E+001
3,5021597E-001	6,316495366858744E+001
3,5021979E-001	6,326510276856004E+001
3,5023126E-001	6,338495073301343E+001
3,5028094E-001	6,368017017635388E+001
3,5022360E-001	6,369605710302474E+001
3,5020834E-001	6,373958338662553E+001
3,5024655E-001	6,377081713527834E+001
3,5023889E-001	6,379481649577841E+001
3,5024652E-001	6,376566878004574E+001
3,5021979E-001	6,378263683009597E+001
3,5023126E-001	6,382168965624732E+001
3,5023507E-001	6,384340459667627E+001
3,5017392E-001	6,383586073357064E+001
3,5022745E-001	6,382045299773830E+001
3,5023507E-001	6,385073124709938E+001
3,5019305E-001	6,387210881187893E+001
3,5025418E-001	6,389722614573488E+001
3,5023889E-001	6,384873745356146E+001
3,5023507E-001	6,401194179652103E+001
3,5023507E-001	6,406359570178709E+001
3,5023507E-001	6,412375692538330E+001
3,5025799E-001	6,413942687893469E+001
3,5021216E-001	6,413844663675295E+001
3,5020834E-001	6,417735047684707E+001
3,5023507E-001	6,422726088155029E+001
3,5021213E-001	6,424772146556325E+001
3,5023892E-001	6,422332336771790E+001
3,5024655E-001	6,425934676721802E+001
3,5022742E-001	6,443472058527747E+001
3,5022742E-001	6,446777130174962E+001
3,5025033E-001	6,446001501188083E+001
3,5020831E-001	6,445575956743740E+001
3,5027328E-001	6,449192704271630E+001
3,5017395E-001	6,450539754018793E+001
3,5020450E-001	6,451633280352571E+001
3,5027710E-001	6,449025270643132E+001
3,5020450E-001	6,450863700102417E+001
3,5027713E-001	6,453239980374849E+001
3,5019302E-001	6,455671796384769E+001
3,5021979E-001	6,455071687879618E+001
3,5024273E-001	6,454473592466559E+001
3,5020450E-001	6,458641836437825E+001
3,5018921E-001	6,461707895017477E+001
3,5021979E-001	6,461973044102544E+001
3,5020450E-001	6,459832203594361E+001
3,5023507E-001	6,462995466155961E+001
3,5024273E-001	6,465234041194202E+001
3,5025036E-001	6,465816680979428E+001
3,5023889E-001	6,464279147066075E+001
3,5023889E-001	6,464820387161535E+001
3,5021213E-001	6,468901085354223E+001
3,5022360E-001	6,469907977622090E+001
3,5023507E-001	6,470164916715494E+001
3,5025418E-001	6,450421518923643E+001
3,5027713E-001	6,427746847254032E+001
3,5025036E-001	6,451561993882264E+001
3,5020450E-001	6,465517140948057E+001
3,5025418E-001	6,479259738417417E+001
3,5024270E-001	6,482265095396414E+001
3,5025036E-001	6,487620613872772E+001
3,5026184E-001	6,486982049708691E+001
3,5022745E-001	6,487149270782251E+001
3,5024655E-001	6,485749634211248E+001
3,5021216E-001	6,489493505002848E+001
3,5021216E-001	6,491515761065898E+001
3,5016248E-001	6,489948596109315E+001
3,5022745E-001	6,488842375530832E+001
3,5019687E-001	6,491041463721153E+001
3,5026565E-001	6,495001881454257E+001
3,5022363E-001	6,497785666619797E+001
3,5023126E-001	6,497192475076491E+001
3,5017014E-001	6,496842529846703E+001
3,5022360E-001	6,508204640424262E+001
3,5023889E-001	6,513598705349347E+001
3,5026184E-001	6,512700601536373E+001
3,5024270E-001	6,513088246657252E+001
3,5023126E-001	6,515043597963971E+001
3,5024273E-001	6,518896042061537E+001
3,5028094E-001	6,519776716064497E+001
3,5023889E-001	6,518698171878316E+001
3,5027328E-001	6,518485176725230E+001
3,5023126E-001	6,520299248884093E+001
3,5020834E-001	6,516183749817726E+001
3,5023507E-001	6,521349338174538E+001
3,5025802E-001	6,524366562677028E+001
3,5023889E-001	6,518915764962425E+001
3,5024652E-001	6,523751167153669E+001
3,5026565E-001	6,526001074437070E+001
3,5020068E-001	6,525311994829818E+001
3,5026947E-001	6,525810181182736E+001
3,5026947E-001	6,526064697180377E+001
3,5018921E-001	6,529345481412426E+001
3,5025418E-001	6,525455829214556E+001
3,5023889E-001	6,527602780150728E+001
3,9032948E-001	7,635229685069626E+001
4,0030244E-001	7,512802788208552E+001
4,0027186E-001	7,453831060339405E+001
4,0021837E-001	7,444887834405473E+001
4,0024894E-001	7,440314634979642E+001
4,0022603E-001	7,437341513108879E+001
4,0025657E-001	7,450868901908862E+001
4,0027186E-001	7,457126586393116E+001
4,0025276E-001	7,457657870433637E+001
4,0025660E-001	7,457021756068202E+001
4,0025276E-001	7,461099426154124E+001
4,0026423E-001	7,465127322068865E+001
4,0029097E-001	7,467151180762571E+001
4,0026042E-001	7,480492782662107E+001
4,0027949E-001	7,484700364250334E+001
4,0029097E-001	7,488768841525963E+001
4,0025660E-001	7,490993201323367E+001
4,0026042E-001	7,487385972380922E+001
4,0025660E-001	7,488179493671720E+001
4,0023747E-001	7,491415769083065E+001
4,0027568E-001	7,495550915519314E+001
4,0027568E-001	7,493532216432673E+001
4,0025276E-001	7,491817834065145E+001
4,0024894E-001	7,493940282849232E+001
4,0027186E-001	7,496744351676172E+001
4,0029481E-001	7,497881390126527E+001
4,0026423E-001	7,492282781281480E+001
4,0029097E-001	7,494336110953714E+001
4,0027568E-001	7,496913784511263E+001
4,0023366E-001	7,499497059723006E+001
4,0023366E-001	7,496990970792510E+001
4,0027568E-001	7,495688477168297E+001
4,0024513E-001	7,497548982281215E+001
4,0026805E-001	7,501114466837841E+001
4,0023366E-001	7,500444805108276E+001
4,0024897E-001	7,495845109710096E+001
4,0027186E-001	7,373624039575412E+001
4,0028715E-001	7,297773174774738E+001
4,0025276E-001	7,334131711765008E+001
4,0025276E-001	7,337128144946173E+001
4,0022984E-001	7,340239722020628E+001
4,0021074E-001	7,345177513893414E+001
4,0021837E-001	7,351246565255228E+001
4,0024132E-001	7,352705373885830E+001
4,0024129E-001	7,342571859225539E+001
4,0021837E-001	7,349294333608010E+001
4,0028331E-001	7,358260083498810E+001
4,0023366E-001	7,367995322239616E+001
4,0027949E-001	7,353959222031519E+001
4,0025660E-001	7,377986464307200E+001
4,0024894E-001	7,389967880778089E+001
4,0029097E-001	7,393189648742778E+001
4,0026420E-001	7,394912898908380E+001
4,0031007E-001	7,391197395427069E+001
4,0026420E-001	7,393399374395048E+001
4,0027952E-001	7,396382772602740E+001
4,0026805E-001	7,398412734659635E+001
4,0030244E-001	7,394236930873727E+001
4,0025276E-001	7,395658084931844E+001
4,0028331E-001	7,398669506821884E+001
4,0027952E-001	7,401102240495401E+001
4,0024513E-001	7,399285071107455E+001
4,0022984E-001	7,396965798282750E+001
4,0025276E-001	7,401724855257224E+001
4,0025657E-001	7,401217253926040E+001
4,0023750E-001	7,405295858917991E+001
4,0027568E-001	7,401134822130744E+001
4,0026039E-001	7,402530943076658E+001
4,0027568E-001	7,406316970699157E+001
4,0026805E-001	7,408176995617973E+001
4,0026423E-001	7,405918290116576E+001
4,0026042E-001	7,405125271297715E+001
4,0028715E-001	7,409139445440869E+001
4,0026423E-001	7,420809852535005E+001
4,0027952E-001	7,428011709253805E+001
4,0026420E-001	7,431484074759004E+001
4,0023747E-001	7,437032183267081E+001
4,0023747E-001	7,441904472361114E+001
4,0022984E-001	7,443897633117031E+001
4,0024513E-001	7,443578830008391E+001
4,0022984E-001	7,444249097359307E+001
4,0019926E-001	7,454725828733591E+001
4,0022603E-001	7,456627256241342E+001
4,0021455E-001	7,456125038516252E+001
4,0025657E-001	7,450842408835683E+001
4,0026420E-001	7,455503840685618E+001
4,0025276E-001	7,466488937246085E+001
4,0024513E-001	7,467112785986210E+001
4,0022600E-001	7,456664265824797E+001
4,0026805E-001	7,460149529584717E+001
4,0029097E-001	7,472122299815153E+001
4,0026423E-001	7,480028862972652E+001
4,0024129E-001	7,481402338959498E+001
4,0024894E-001	7,477539142450773E+001
4,0027186E-001	7,481427537934745E+001
4,0027952E-001	7,411258760527366E+001
4,0022603E-001	7,423795208140207E+001
4,0025276E-001	7,443372950334000E+001
4,0020308E-001	7,458485643739461E+001
4,0026805E-001	7,475390382325691E+001
4,0023750E-001	7,479652146654543E+001
4,0020689E-001	7,481499761752487E+001
4,0024129E-001	7,479137709996040E+001
4,0022600E-001	7,483979232487731E+001
4,0024894E-001	7,489428296803852E+001
4,0020689E-001	7,490728584159699E+001
4,0025657E-001	7,487694514716597E+001
4,0025657E-001	7,488805021794211E+001
4,0027568E-001	7,493308736202418E+001
4,0025657E-001	7,494722042207360E+001
4,0020689E-001	7,484293299573302E+001
4,0024132E-001	7,481996141006971E+001
4,0020311E-001	7,487351177305580E+001
4,0025657E-001	7,489981624454551E+001
4,0024897E-001	7,490232241831487E+001
4,0023366E-001	7,484920854063031E+001
4,0026805E-001	7,498796562116199E+001
4,0024513E-001	7,444905939645798E+001
4,0024513E-001	7,291681447631100E+001
4,0022603E-001	7,318001999290887E+001
4,0025276E-001	7,348010998462065E+001
4,0019545E-001	7,170129752971091E+001
4,0021455E-001	7,190411061924603E+001
4,0024894E-001	7,219293847230659E+001
4,0022218E-001	7,220939448010756E+001
4,0029478E-001	7,227487734003817E+001
4,0027568E-001	7,233654717802186E+001
4,0025657E-001	7,230932833578152E+001
4,0026039E-001	7,234658466149075E+001
4,0022984E-001	7,235522720473887E+001
4,0025657E-001	7,241681576372881E+001
4,0026042E-001	7,240617344931201E+001
4,0026805E-001	7,244092787371294E+001
4,0023750E-001	7,243506453738317E+001
4,0026808E-001	7,241642323594790E+001
4,0026042E-001	7,248461960455302E+001
4,0022984E-001	7,251119738995342E+001
4,0027186E-001	7,255626831394358E+001
4,0024132E-001	7,256755062318855E+001
4,0023366E-001	7,261001508806746E+001
4,0028715E-001	7,264139564153353E+001
4,0028334E-001	7,260490824437154E+001
4,0025660E-001	7,259736966538472E+001
4,0027186E-001	7,250399249017426E+001
4,0027186E-001	7,278984671187307E+001
4,0027952E-001	7,282414458871608E+001
4,0027568E-001	7,283064829829199E+001
4,0028334E-001	7,285783088412272E+001
4,0021837E-001	7,290403712918646E+001
4,0024513E-001	7,293752336813056E+001
4,0021455E-001	7,290396906125262E+001
4,0026039E-001	7,291278489857250E+001
4,0018782E-001	7,294411063788925E+001
4,0026039E-001	7,298002218512214E+001
4,0023747E-001	7,296611161805930E+001
4,0026805E-001	7,294908759113997E+001
4,0022600E-001	7,297197730576850E+001
4,0025276E-001	7,301113027459208E+001
4,0026039E-001	7,302171712788686E+001
4,0024132E-001	7,299186745214500E+001
4,0024510E-001	7,300699682111851E+001
4,0019926E-001	7,306703826398049E+001
4,0024510E-001	7,310556931964138E+001
