Ewe/V	<I>/mA	cycle number	
1,1179292E-001	-4,765175637213455E-002	1,000000000000000E+000
1,1063765E-001	-4,444849654262517E-002	1,000000000000000E+000
1,0997657E-001	-4,549765699468677E-002	1,000000000000000E+000
1,0884764E-001	-4,724965014449667E-002	1,000000000000000E+000
1,0775415E-001	-5,016363485790665E-002	1,000000000000000E+000
1,0676277E-001	-5,182231118993108E-002	1,000000000000000E+000
1,0583485E-001	-5,390515281922270E-002	1,000000000000000E+000
1,0476577E-001	-5,575958027636974E-002	1,000000000000000E+000
1,0373490E-001	-5,744477283507049E-002	1,000000000000000E+000
1,0286602E-001	-6,039120017683453E-002	1,000000000000000E+000
1,0182835E-001	-6,198668280234809E-002	1,000000000000000E+000
1,0075737E-001	-6,371704585762916E-002	1,000000000000000E+000
9,9814564E-002	-6,720195080641933E-002	1,000000000000000E+000
9,8785244E-002	-7,717947547401605E-002	1,000000000000000E+000
9,7849898E-002	-7,421735223114290E-002	1,000000000000000E+000
9,6775301E-002	-7,267234414757695E-002	1,000000000000000E+000
9,5782220E-002	-7,383985338997756E-002	1,000000000000000E+000
9,4856016E-002	-7,551358824033116E-002	1,000000000000000E+000
9,3788624E-002	-7,840657441152454E-002	1,000000000000000E+000
9,2852212E-002	-8,043872026933552E-002	1,000000000000000E+000
9,1889709E-002	-8,262951193642532E-002	1,000000000000000E+000
9,0760976E-002	-8,413804042437634E-002	1,000000000000000E+000
8,9790821E-002	-8,530087189541935E-002	1,000000000000000E+000
8,8891782E-002	-8,747682003336693E-002	1,000000000000000E+000
8,7834589E-002	-8,913125562766155E-002	1,000000000000000E+000
8,6799055E-002	-9,187493961427307E-002	1,000000000000000E+000
8,5809790E-002	-9,327614937986550E-002	1,000000000000000E+000
8,4770441E-002	-9,416455982459904E-002	1,000000000000000E+000
8,3897002E-002	-1,028965313372385E-001	1,000000000000000E+000
8,2774967E-002	-1,073056788251658E-001	1,000000000000000E+000
8,1772111E-002	-1,030577137894902E-001	1,000000000000000E+000
8,0920622E-002	-1,023406692677075E-001	1,000000000000000E+000
7,9812698E-002	-1,042782402671745E-001	1,000000000000000E+000
7,8847222E-002	-1,065994535682777E-001	1,000000000000000E+000
7,7904858E-002	-1,098118360500340E-001	1,000000000000000E+000
7,6788448E-002	-1,123453445389816E-001	1,000000000000000E+000
7,5773075E-002	-1,118172621047251E-001	1,000000000000000E+000
7,4771509E-002	-1,135164511700469E-001	1,000000000000000E+000
7,3765680E-002	-1,160109395924440E-001	1,000000000000000E+000
7,2807424E-002	-1,180662096545952E-001	1,000000000000000E+000
7,1845122E-002	-1,191225799250081E-001	1,000000000000000E+000
7,0798330E-002	-1,213765700829552E-001	1,000000000000000E+000
6,9699541E-002	-1,228549857591536E-001	1,000000000000000E+000
6,8728521E-002	-1,246415459932497E-001	1,000000000000000E+000
6,7845009E-002	-1,356203109996080E-001	1,000000000000000E+000
6,6967204E-002	-1,356682351551068E-001	1,000000000000000E+000
6,5734245E-002	-1,311369371881784E-001	1,000000000000000E+000
6,4788923E-002	-1,322414408754815E-001	1,000000000000000E+000
6,3903891E-002	-1,349304150175561E-001	1,000000000000000E+000
6,2774308E-002	-1,366285418642090E-001	1,000000000000000E+000
6,1961673E-002	-1,387170972722944E-001	1,000000000000000E+000
6,0798764E-002	-1,403827770344734E-001	1,000000000000000E+000
5,9708666E-002	-1,418342635378291E-001	1,000000000000000E+000
5,8875006E-002	-1,439972599117838E-001	1,000000000000000E+000
5,7794888E-002	-1,454623096861822E-001	1,000000000000000E+000
5,6843415E-002	-1,470944911755698E-001	1,000000000000000E+000
5,5929299E-002	-1,495637325262777E-001	1,000000000000000E+000
5,4751325E-002	-1,509008931817428E-001	1,000000000000000E+000
5,3758029E-002	-1,527956266169589E-001	1,000000000000000E+000
5,2923065E-002	-1,558960201639106E-001	1,000000000000000E+000
5,1839191E-002	-1,659068506624961E-001	1,000000000000000E+000
5,0790280E-002	-1,624264033647096E-001	1,000000000000000E+000
4,9856849E-002	-1,598964922272395E-001	1,000000000000000E+000
4,8750833E-002	-1,617712761249597E-001	1,000000000000000E+000
4,7934789E-002	-1,641565497007433E-001	1,000000000000000E+000
4,6961665E-002	-1,662608071476119E-001	1,000000000000000E+000
4,5767553E-002	-1,680607289017644E-001	1,000000000000000E+000
4,4901203E-002	-1,699056239934480E-001	1,000000000000000E+000
4,3780118E-002	-1,703696505832744E-001	1,000000000000000E+000
4,2768780E-002	-1,725154781306626E-001	1,000000000000000E+000
4,1893300E-002	-1,744927092416524E-001	1,000000000000000E+000
4,0865611E-002	-1,767950429542298E-001	1,000000000000000E+000
3,9765969E-002	-1,786136261232767E-001	1,000000000000000E+000
3,8857583E-002	-1,809867999561696E-001	1,000000000000000E+000
3,7838604E-002	-1,817971714610600E-001	1,000000000000000E+000
3,6888827E-002	-1,829833364463411E-001	1,000000000000000E+000
3,5873163E-002	-1,916567905767192E-001	1,000000000000000E+000
3,4701455E-002	-1,955297852497708E-001	1,000000000000000E+000
3,3962049E-002	-1,908691163148943E-001	1,000000000000000E+000
3,2763265E-002	-1,901611908300151E-001	1,000000000000000E+000
3,1769335E-002	-1,931992403276839E-001	1,000000000000000E+000
3,0824443E-002	-1,953172869495272E-001	1,000000000000000E+000
2,9939413E-002	-1,969933527353631E-001	1,000000000000000E+000
2,8796459E-002	-1,995393820592040E-001	1,000000000000000E+000
2,7806986E-002	-2,012143788096084E-001	1,000000000000000E+000
2,6892874E-002	-2,021208148863582E-001	1,000000000000000E+000
2,5854150E-002	-2,042615607723643E-001	1,000000000000000E+000
2,4845999E-002	-2,056886414001275E-001	1,000000000000000E+000
2,3919782E-002	-2,072781804535127E-001	1,000000000000000E+000
2,2708688E-002	-2,094978110657794E-001	1,000000000000000E+000
2,1940200E-002	-2,118623035849954E-001	1,000000000000000E+000
2,0799372E-002	-2,121772408427205E-001	1,000000000000000E+000
1,9875837E-002	-2,212937092473215E-001	1,000000000000000E+000
1,8833619E-002	-2,244293247317214E-001	1,000000000000000E+000
1,7752230E-002	-2,194687688315753E-001	1,000000000000000E+000
1,6802236E-002	-2,199135069644793E-001	1,000000000000000E+000
1,5778586E-002	-2,216610357508113E-001	1,000000000000000E+000
1,4877212E-002	-2,245147965990724E-001	1,000000000000000E+000
1,3783297E-002	-2,271331368505747E-001	1,000000000000000E+000
1,2887863E-002	-2,279095634132507E-001	1,000000000000000E+000
1,1862090E-002	-2,288802496202864E-001	1,000000000000000E+000
1,0867096E-002	-2,305141164882416E-001	1,000000000000000E+000
9,8247658E-003	-2,334321315089858E-001	1,000000000000000E+000
8,7964451E-003	-2,352046950966018E-001	1,000000000000000E+000
7,8439089E-003	-2,368156624822101E-001	1,000000000000000E+000
6,9433819E-003	-2,385339254105927E-001	1,000000000000000E+000
5,8008539E-003	-2,403060734213796E-001	1,000000000000000E+000
4,8202961E-003	-2,416118476410500E-001	1,000000000000000E+000
3,8838789E-003	-2,478610100644993E-001	1,000000000000000E+000
2,8362887E-003	-2,553883796564245E-001	1,000000000000000E+000
1,8480894E-003	-2,507964051716645E-001	1,000000000000000E+000
8,0002670E-004	-2,502872277206434E-001	1,000000000000000E+000
-1,5102355E-004	-2,516214270015346E-001	1,000000000000000E+000
-1,1695796E-003	-2,532239013590800E-001	1,000000000000000E+000
-2,0811460E-003	-2,559605791078270E-001	1,000000000000000E+000
-3,1629617E-003	-2,570213914829460E-001	1,000000000000000E+000
-4,3670516E-003	-2,587543163034653E-001	1,000000000000000E+000
-5,1419088E-003	-2,604814819448316E-001	1,000000000000000E+000
-6,1392370E-003	-2,624835449160958E-001	1,000000000000000E+000
-7,1751992E-003	-2,640194315333959E-001	1,000000000000000E+000
-8,1364410E-003	-2,663584336923016E-001	1,000000000000000E+000
-9,2545561E-003	-2,677800278438047E-001	1,000000000000000E+000
-1,0162301E-002	-2,693460338988283E-001	1,000000000000000E+000
-1,1169394E-002	-2,718913882628027E-001	1,000000000000000E+000
-1,2157884E-002	-2,797688998139662E-001	1,000000000000000E+000
-1,3223456E-002	-2,838673617419161E-001	1,000000000000000E+000
-1,4042041E-002	-2,803926427473522E-001	1,000000000000000E+000
-1,5242100E-002	-2,778442825850402E-001	1,000000000000000E+000
-1,6355759E-002	-2,802384473810284E-001	1,000000000000000E+000
-1,6784808E-002	-2,831588063887052E-001	1,000000000000000E+000
-1,8281635E-002	-2,850200164248240E-001	1,000000000000000E+000
-1,9261980E-002	-2,867162314068992E-001	1,000000000000000E+000
-2,0148071E-002	-2,882472418617326E-001	1,000000000000000E+000
-2,1146037E-002	-2,901029597980793E-001	1,000000000000000E+000
-2,2253115E-002	-2,923514349935843E-001	1,000000000000000E+000
-2,3245562E-002	-2,942870941769797E-001	1,000000000000000E+000
-2,4093864E-002	-2,964899678223052E-001	1,000000000000000E+000
-2,5140019E-002	-2,986249623968933E-001	1,000000000000000E+000
-2,6205065E-002	-2,995661740100726E-001	1,000000000000000E+000
-2,7171364E-002	-3,018053269705785E-001	1,000000000000000E+000
-2,8144069E-002	-3,124424123670915E-001	1,000000000000000E+000
