Ewe/V	<I>/mA	cycle number	
1,8797801E-001	1,173447774425661E+000	1,000000000000000E+000
1,8701530E-001	1,159876123562249E+000	1,000000000000000E+000
1,8598379E-001	1,146272738774620E+000	1,000000000000000E+000
1,8498510E-001	1,125939750306619E+000	1,000000000000000E+000
1,8398431E-001	1,108258618934392E+000	1,000000000000000E+000
1,8296745E-001	1,098788049395404E+000	1,000000000000000E+000
1,8202214E-001	1,088129293690956E+000	1,000000000000000E+000
1,8095434E-001	1,073940300576698E+000	1,000000000000000E+000
1,8002366E-001	1,060996745829472E+000	1,000000000000000E+000
1,7897454E-001	1,046820394746547E+000	1,000000000000000E+000
1,7798103E-001	1,035196409508999E+000	1,000000000000000E+000
1,7695695E-001	1,022929543280044E+000	1,000000000000000E+000
1,7597790E-001	1,013253063351540E+000	1,000000000000000E+000
1,7503238E-001	9,985423392952519E-001	1,000000000000000E+000
1,7396265E-001	9,888255931178325E-001	1,000000000000000E+000
1,7301778E-001	9,754237238472978E-001	1,000000000000000E+000
1,7196338E-001	9,495363908483547E-001	1,000000000000000E+000
1,7090003E-001	9,489127007028504E-001	1,000000000000000E+000
1,7002201E-001	9,385488934219914E-001	1,000000000000000E+000
1,6901790E-001	9,271773692065226E-001	1,000000000000000E+000
1,6795093E-001	9,173333144281051E-001	1,000000000000000E+000
1,6699459E-001	9,035643916706456E-001	1,000000000000000E+000
1,6599342E-001	8,925450682872906E-001	1,000000000000000E+000
1,6495961E-001	8,837830100027482E-001	1,000000000000000E+000
1,6403021E-001	8,710854388514786E-001	1,000000000000000E+000
1,6300273E-001	8,601063986619311E-001	1,000000000000000E+000
1,6190502E-001	8,506294404182402E-001	1,000000000000000E+000
1,6098897E-001	8,414472885973181E-001	1,000000000000000E+000
1,6003306E-001	8,299017787212488E-001	1,000000000000000E+000
1,5898119E-001	8,199941158527508E-001	1,000000000000000E+000
1,5798455E-001	7,929654231476064E-001	1,000000000000000E+000
1,5712261E-001	7,967418347511224E-001	1,000000000000000E+000
1,5585677E-001	7,879861508521984E-001	1,000000000000000E+000
1,5490827E-001	7,792262364851528E-001	1,000000000000000E+000
1,5392624E-001	7,681283350878717E-001	1,000000000000000E+000
1,5296690E-001	7,566613068985220E-001	1,000000000000000E+000
1,5196173E-001	7,494246908075501E-001	1,000000000000000E+000
1,5097418E-001	7,371238789572878E-001	1,000000000000000E+000
1,4999765E-001	7,295605374707108E-001	1,000000000000000E+000
1,4896911E-001	7,183735513826823E-001	1,000000000000000E+000
1,4801317E-001	7,072841844573183E-001	1,000000000000000E+000
1,4694729E-001	6,989040209187394E-001	1,000000000000000E+000
1,4598331E-001	6,866541758127926E-001	1,000000000000000E+000
1,4499809E-001	6,790335321566099E-001	1,000000000000000E+000
1,4398272E-001	6,666797138491862E-001	1,000000000000000E+000
1,4300638E-001	6,489137101452780E-001	1,000000000000000E+000
1,4201123E-001	6,445921353685335E-001	1,000000000000000E+000
1,4101753E-001	6,335155106822246E-001	1,000000000000000E+000
1,3999176E-001	6,255935941848705E-001	1,000000000000000E+000
1,3903074E-001	6,158640976840021E-001	1,000000000000000E+000
1,3801749E-001	6,065356285867498E-001	1,000000000000000E+000
1,3697918E-001	5,958748382399799E-001	1,000000000000000E+000
1,3602072E-001	5,859310494528867E-001	1,000000000000000E+000
1,3497733E-001	5,750368910505337E-001	1,000000000000000E+000
1,3400631E-001	5,673165155781650E-001	1,000000000000000E+000
1,3300985E-001	5,562165530023382E-001	1,000000000000000E+000
1,3197495E-001	5,440599988020658E-001	1,000000000000000E+000
1,3101901E-001	5,377059114851166E-001	1,000000000000000E+000
1,3002020E-001	5,259100743181389E-001	1,000000000000000E+000
1,2899911E-001	5,153001495248959E-001	1,000000000000000E+000
1,2798141E-001	5,059228432817493E-001	1,000000000000000E+000
1,2699136E-001	4,782726095096828E-001	1,000000000000000E+000
1,2596110E-001	4,856259515573711E-001	1,000000000000000E+000
1,2500113E-001	4,754191353632548E-001	1,000000000000000E+000
1,2396794E-001	4,647901015834788E-001	1,000000000000000E+000
1,2293834E-001	4,536328313794614E-001	1,000000000000000E+000
1,2198433E-001	4,426771247979353E-001	1,000000000000000E+000
1,2103583E-001	4,330240027888479E-001	1,000000000000000E+000
1,2000814E-001	4,223440973696082E-001	1,000000000000000E+000
1,1905010E-001	4,112653358800662E-001	1,000000000000000E+000
1,1802156E-001	4,016822558025721E-001	1,000000000000000E+000
1,1700790E-001	3,877436051196925E-001	1,000000000000000E+000
1,1595792E-001	3,784002449893791E-001	1,000000000000000E+000
1,1502407E-001	3,687726120956025E-001	1,000000000000000E+000
1,1399640E-001	3,573925750808686E-001	1,000000000000000E+000
1,1303251E-001	3,441307301723606E-001	1,000000000000000E+000
1,1197822E-001	3,314098472797511E-001	1,000000000000000E+000
1,1102929E-001	3,261038304060815E-001	1,000000000000000E+000
1,0998356E-001	3,198664832161744E-001	1,000000000000000E+000
1,0897307E-001	3,085585365123622E-001	1,000000000000000E+000
1,0799719E-001	3,011203768611370E-001	1,000000000000000E+000
1,0696039E-001	2,924538114974800E-001	1,000000000000000E+000
1,0605944E-001	2,842858157625114E-001	1,000000000000000E+000
1,0118154E-001	2,277894997809891E-001	1,000000000000000E+000
9,6234508E-002	1,837010333935423E-001	1,000000000000000E+000
9,5348962E-002	2,339314866112545E-001	1,000000000000000E+000
9,4430603E-002	2,259790083173554E-001	1,000000000000000E+000
9,3501426E-002	1,881248136762421E-001	1,000000000000000E+000
9,2546329E-002	1,782416611968074E-001	1,000000000000000E+000
9,1282599E-002	1,869660087815852E-001	1,000000000000000E+000
9,0389498E-002	1,839546774539884E-001	1,000000000000000E+000
8,9481555E-002	1,725135915524638E-001	1,000000000000000E+000
8,8477425E-002	1,632056078006934E-001	1,000000000000000E+000
8,7450817E-002	1,587300746662856E-001	1,000000000000000E+000
8,6510807E-002	1,541574119037250E-001	1,000000000000000E+000
8,5401818E-002	1,463233876274894E-001	1,000000000000000E+000
8,4447801E-002	1,392290814854080E-001	1,000000000000000E+000
8,3244145E-002	1,350937317329228E-001	1,000000000000000E+000
8,2492642E-002	1,287101246788449E-001	1,000000000000000E+000
8,1460491E-002	1,215252652279263E-001	1,000000000000000E+000
8,0433667E-002	1,150108017884324E-001	1,000000000000000E+000
7,9516381E-002	1,090848562275319E-001	1,000000000000000E+000
7,8380004E-002	1,026058031453025E-001	1,000000000000000E+000
7,7543721E-002	8,802868200614800E-002	1,000000000000000E+000
7,6472417E-002	7,526697034578922E-002	1,000000000000000E+000
7,5553216E-002	7,963263620816519E-002	1,000000000000000E+000
7,4374616E-002	8,002880634416609E-002	1,000000000000000E+000
7,3513143E-002	7,148154746472685E-002	1,000000000000000E+000
7,2519429E-002	6,144888505514257E-002	1,000000000000000E+000
7,1253352E-002	5,426042453311525E-002	1,000000000000000E+000
7,0475534E-002	5,016027710533111E-002	1,000000000000000E+000
6,9327056E-002	4,361951328044401E-002	1,000000000000000E+000
6,8505503E-002	3,669933489598221E-002	1,000000000000000E+000
6,7436218E-002	3,019801615826323E-002	1,000000000000000E+000
6,6411935E-002	2,269334681760590E-002	1,000000000000000E+000
6,5435626E-002	1,563680158728359E-002	1,000000000000000E+000
6,4342983E-002	9,637900903625346E-003	1,000000000000000E+000
6,3431852E-002	4,498349330333454E-003	1,000000000000000E+000
6,2496506E-002	-9,043941802499619E-004	1,000000000000000E+000
6,1509158E-002	-8,676074686465862E-003	1,000000000000000E+000
6,0454726E-002	-1,684773895653454E-002	1,000000000000000E+000
5,9547622E-002	-2,388689380879649E-002	1,000000000000000E+000
5,8542021E-002	-2,905952896051331E-002	1,000000000000000E+000
5,7194646E-002	-3,577462535678116E-002	1,000000000000000E+000
5,6481350E-002	-4,357239233892559E-002	1,000000000000000E+000
5,5738978E-002	-4,965782278142994E-002	1,000000000000000E+000
5,4186750E-002	-5,626348387805687E-002	1,000000000000000E+000
5,3498782E-002	-7,028962795933069E-002	1,000000000000000E+000
5,2405052E-002	-8,399022232980435E-002	1,000000000000000E+000
5,1560149E-002	-7,940907436649347E-002	1,000000000000000E+000
5,0319549E-002	-7,920060031594645E-002	1,000000000000000E+000
4,9644679E-002	-9,059418659954732E-002	1,000000000000000E+000
4,8444208E-002	-1,011229065043153E-001	1,000000000000000E+000
4,7345195E-002	-1,064999895105656E-001	1,000000000000000E+000
4,6602610E-002	-1,122214905060699E-001	1,000000000000000E+000
4,5449257E-002	-1,200143790079486E-001	1,000000000000000E+000
4,4466157E-002	-1,275023070273971E-001	1,000000000000000E+000
4,3512564E-002	-1,314276866242938E-001	1,000000000000000E+000
4,2488281E-002	-1,382481881769808E-001	1,000000000000000E+000
4,1575018E-002	-1,478880902415969E-001	1,000000000000000E+000
4,0613357E-002	-1,550118708061441E-001	1,000000000000000E+000
3,9381035E-002	-1,603670998722211E-001	1,000000000000000E+000
3,8599174E-002	-1,669604577893753E-001	1,000000000000000E+000
3,7519272E-002	-1,744719060273683E-001	1,000000000000000E+000
3,6420479E-002	-1,814194596760601E-001	1,000000000000000E+000
3,5479411E-002	-1,885131138551511E-001	1,000000000000000E+000
3,4556173E-002	-1,952581032140492E-001	1,000000000000000E+000
3,3217922E-002	-2,016816075904191E-001	1,000000000000000E+000
3,2474913E-002	-2,092318624199834E-001	1,000000000000000E+000
3,1736996E-002	-2,166987827739724E-001	1,000000000000000E+000
3,0593198E-002	-2,329237627628676E-001	1,000000000000000E+000
2,9515879E-002	-2,411974500250320E-001	1,000000000000000E+000
2,8369108E-002	-2,366207480372386E-001	1,000000000000000E+000
2,7663456E-002	-2,404742592253672E-001	1,000000000000000E+000
2,6533457E-002	-2,531494455146861E-001	1,000000000000000E+000
2,5266111E-002	-2,639309809924772E-001	1,000000000000000E+000
2,4451137E-002	-2,668829227429035E-001	1,000000000000000E+000
2,3441713E-002	-2,714555861505983E-001	1,000000000000000E+000
2,2461159E-002	-2,805580594188841E-001	1,000000000000000E+000
2,1745743E-002	-2,883927382386489E-001	1,000000000000000E+000
2,0476064E-002	-2,954596581015112E-001	1,000000000000000E+000
1,9558767E-002	-3,025017978701112E-001	1,000000000000000E+000
1,8634044E-002	-3,087185067577396E-001	1,000000000000000E+000
1,7445026E-002	-3,162772285868418E-001	1,000000000000000E+000
1,6451525E-002	-3,233193659689286E-001	1,000000000000000E+000
1,5489013E-002	-3,296039485269118E-001	1,000000000000000E+000
1,4589551E-002	-3,372032129102278E-001	1,000000000000000E+000
1,3580552E-002	-3,444421405308988E-001	1,000000000000000E+000
1,2494493E-002	-3,511676096823075E-001	1,000000000000000E+000
1,1436031E-002	-3,579064714269604E-001	1,000000000000000E+000
1,0512156E-002	-3,656493129286269E-001	1,000000000000000E+000
9,5961364E-003	-3,733872723532845E-001	1,000000000000000E+000
8,3535267E-003	-3,804202677759656E-001	1,000000000000000E+000
7,4781859E-003	-3,996041950821452E-001	1,000000000000000E+000
6,4713084E-003	-4,037773112455989E-001	1,000000000000000E+000
5,4924521E-003	-3,989995462341334E-001	1,000000000000000E+000
4,5097754E-003	-4,042561805108571E-001	1,000000000000000E+000
3,3929371E-003	-4,189414624965528E-001	1,000000000000000E+000
2,5093954E-003	-4,276356796423597E-001	1,000000000000000E+000
1,4369234E-003	-4,311587538298514E-001	1,000000000000000E+000
6,7395734E-004	-4,383190380887942E-001	1,000000000000000E+000
-3,8747597E-004	-4,473922295017263E-001	1,000000000000000E+000
-1,6592805E-003	-4,530925364556921E-001	1,000000000000000E+000
-2,4171520E-003	-4,605021769400796E-001	1,000000000000000E+000
-3,3856065E-003	-4,686600656002859E-001	1,000000000000000E+000
-4,5266459E-003	-4,752865218453932E-001	1,000000000000000E+000
-5,5256691E-003	-4,816858069647827E-001	1,000000000000000E+000
-6,3170809E-003	-4,894401006426454E-001	1,000000000000000E+000
-7,4521755E-003	-4,969935741003917E-001	1,000000000000000E+000
-8,4974766E-003	-5,042492604115987E-001	1,000000000000000E+000
-9,3217921E-003	-5,109015842964357E-001	1,000000000000000E+000
-1,0542649E-002	-5,180752395212442E-001	1,000000000000000E+000
-1,1626797E-002	-5,262838064938684E-001	1,000000000000000E+000
-1,2256876E-002	-5,338088197038617E-001	1,000000000000000E+000
-1,3639166E-002	-5,405190027991504E-001	1,000000000000000E+000
-1,4576067E-002	-5,598605559013450E-001	1,000000000000000E+000
-1,5458759E-002	-5,646253338717431E-001	1,000000000000000E+000
-1,6552461E-002	-5,597532457775523E-001	1,000000000000000E+000
-1,7388240E-002	-5,663887347068828E-001	1,000000000000000E+000
-1,8454768E-002	-5,800437423232419E-001	1,000000000000000E+000
-1,9424073E-002	-5,885187439077209E-001	1,000000000000000E+000
-2,0466400E-002	-5,915589016060210E-001	1,000000000000000E+000
-2,1395585E-002	-5,979930004622371E-001	1,000000000000000E+000
-2,2434941E-002	-6,063917926900699E-001	1,000000000000000E+000
-2,3183893E-002	-6,136495795282020E-001	1,000000000000000E+000
-2,4860306E-002	-6,212405934412448E-001	1,000000000000000E+000
-2,5343277E-002	-6,303722976267139E-001	1,000000000000000E+000
-2,6112188E-002	-6,352068833463522E-001	1,000000000000000E+000
-2,7696252E-002	-6,410974058607177E-001	1,000000000000000E+000
-2,8279843E-002	-6,497095874898746E-001	1,000000000000000E+000
-2,9322386E-002	-6,578655555559720E-001	1,000000000000000E+000
-3,0434549E-002	-6,628929461326667E-001	1,000000000000000E+000
-3,1235518E-002	-6,706724236978023E-001	1,000000000000000E+000
-3,2477606E-002	-6,774886945883436E-001	1,000000000000000E+000
-3,3686146E-002	-6,846926536592139E-001	1,000000000000000E+000
-3,4353379E-002	-6,940494183606165E-001	1,000000000000000E+000
-3,5644587E-002	-7,037151923351397E-001	1,000000000000000E+000
-3,6567487E-002	-7,190197242630862E-001	1,000000000000000E+000
-3,7217736E-002	-7,182721679693920E-001	1,000000000000000E+000
-3,8407173E-002	-7,185628804662763E-001	1,000000000000000E+000
-3,9449085E-002	-7,278422603202586E-001	1,000000000000000E+000
-4,0309481E-002	-7,386837878212766E-001	1,000000000000000E+000
-4,1656431E-002	-7,453043188175386E-001	1,000000000000000E+000
-4,2418979E-002	-7,508992041435274E-001	1,000000000000000E+000
-4,3469578E-002	-7,566061152352219E-001	1,000000000000000E+000
-4,4510216E-002	-7,662618472887566E-001	1,000000000000000E+000
-4,5362972E-002	-7,733427919188711E-001	1,000000000000000E+000
-4,6513774E-002	-7,792381938391664E-001	1,000000000000000E+000
-4,7386490E-002	-7,883400163199319E-001	1,000000000000000E+000
-4,8570417E-002	-7,946335081166266E-001	1,000000000000000E+000
-4,9474116E-002	-8,008998956712361E-001	1,000000000000000E+000
-5,0356813E-002	-8,086117830308588E-001	1,000000000000000E+000
-5,1419526E-002	-8,150150713562536E-001	1,000000000000000E+000
-5,2438926E-002	-8,226671513014772E-001	1,000000000000000E+000
-5,3512461E-002	-8,292700376542719E-001	1,000000000000000E+000
-5,4388788E-002	-8,371812833680048E-001	1,000000000000000E+000
-5,5323910E-002	-8,434323348984556E-001	1,000000000000000E+000
-5,6466646E-002	-8,499054202628855E-001	1,000000000000000E+000
-5,7326652E-002	-8,600399336363704E-001	1,000000000000000E+000
-5,8387600E-002	-8,782355723023003E-001	1,000000000000000E+000
-5,9454124E-002	-8,794490746610450E-001	1,000000000000000E+000
-6,0295209E-002	-8,763111705063951E-001	1,000000000000000E+000
-6,1405901E-002	-8,841517685472740E-001	1,000000000000000E+000
-6,2325310E-002	-8,958142790296648E-001	1,000000000000000E+000
-6,3779041E-002	-9,038346689323760E-001	1,000000000000000E+000
-6,4011522E-002	-9,087295455263096E-001	1,000000000000000E+000
-6,5632954E-002	-9,130890373295801E-001	1,000000000000000E+000
-6,6695437E-002	-9,224388249761741E-001	1,000000000000000E+000
